# Filename: vlt_FPquench_vsl_3_T_0.999_0.95_P_00.050_lmax10_dl0.008_tmax100_dt00.0001.dat
# Source: vlt_FPquench.c
# Source version: 6 (2011 Apr 12 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=0.999, qTfrac=0.95, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=100, dt0=0.0001, a0=1, a03=1, a06=1, FPconst=1, Lconst=1

# time step n_t = 0	t = 0.000000e+00	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
0.95	0.05	0.24	1.38003	1.10873	0.872159	0.0112868	-1.99485e-06
0.95	0.05	0.28	1.39669	1.12212	0.848081	0.00912448	-5.25054e-07
0.95	0.05	0.32	1.41208	1.13448	0.823801	0.00734386	1.2273e-07
0.95	0.05	0.36	1.42628	1.14589	0.799461	0.00589215	3.34624e-07
0.95	0.05	0.4	1.43938	1.15642	0.77517	0.00471647	3.53096e-07
0.95	0.05	0.44	1.45145	1.16612	0.751021	0.0037685	3.04997e-07
0.95	0.05	0.48	1.46255	1.17503	0.72709	0.00300645	2.44965e-07
0.95	0.05	0.52	1.47273	1.18321	0.703442	0.00239521	1.91389e-07
0.95	0.05	0.56	1.48205	1.1907	0.680136	0.00190586	1.48014e-07
0.95	0.05	0.6	1.49056	1.19754	0.657222	0.00151473	1.13995e-07
0.95	0.05	0.64	1.49834	1.20378	0.634745	0.00120258	8.75856e-08
0.95	0.05	0.68	1.50542	1.20947	0.61274	0.000953799	6.71629e-08
0.95	0.05	0.72	1.51188	1.21466	0.591239	0.000755784	5.14064e-08
0.95	0.05	0.76	1.51776	1.21939	0.570266	0.000598362	3.92746e-08
0.95	0.05	0.8	1.52312	1.22369	0.549841	0.000473349	2.99525e-08
0.95	0.05	0.84	1.52802	1.22763	0.529979	0.000374175	2.28035e-08
0.95	0.05	0.88	1.53249	1.23122	0.51069	0.000295574	1.73318e-08
0.95	0.05	0.92	1.5366	1.23452	0.49198	0.000233332	1.31517e-08
0.95	0.05	0.96	1.54037	1.23756	0.473851	0.000184085	9.9643e-09
0.95	0.05	1	1.54387	1.24036	0.456303	0.000145149	7.53819e-09
0.95	0.05	1.04	1.54711	1.24297	0.439334	0.000114387	5.69471e-09
0.95	0.05	1.08	1.55015	1.24541	0.422936	9.00987e-05	4.29624e-09
0.95	0.05	1.12	1.55302	1.24771	0.407104	7.09335e-05	3.23703e-09
0.95	0.05	1.16	1.55574	1.2499	0.391828	5.58193e-05	2.43597e-09
0.95	0.05	1.2	1.55836	1.25201	0.377097	4.39063e-05	1.83102e-09
0.95	0.05	1.24	1.5609	1.25404	0.362901	3.45212e-05	1.37478e-09
0.95	0.05	1.28	1.56338	1.25604	0.349226	2.7131e-05	1.03113e-09
0.95	0.05	1.32	1.56583	1.25801	0.336059	2.13145e-05	7.72615e-10
0.95	0.05	1.36	1.56829	1.25998	0.323388	1.67384e-05	5.78358e-10
0.95	0.05	1.4	nan	nan	nan	nan	nan
0.95	0.05	1.44	nan	nan	nan	nan	nan
0.95	0.05	1.48	nan	nan	nan	nan	nan
0.95	0.05	1.52	nan	nan	nan	nan	nan
0.95	0.05	1.56	nan	nan	nan	nan	nan
0.95	0.05	1.6	nan	nan	nan	nan	nan
0.95	0.05	1.64	nan	nan	nan	nan	nan
0.95	0.05	1.68	nan	nan	nan	nan	nan
0.95	0.05	1.72	nan	nan	nan	nan	nan
0.95	0.05	1.76	nan	nan	nan	nan	nan
0.95	0.05	1.8	nan	nan	nan	nan	nan
0.95	0.05	1.84	nan	nan	nan	nan	nan
0.95	0.05	1.88	nan	nan	nan	nan	nan
0.95	0.05	1.92	nan	nan	nan	nan	nan
0.95	0.05	1.96	nan	nan	nan	nan	nan
0.95	0.05	2	nan	nan	nan	nan	nan
0.95	0.05	2.04	nan	nan	nan	nan	nan
0.95	0.05	2.08	nan	nan	nan	nan	nan
0.95	0.05	2.12	nan	nan	nan	nan	nan
0.95	0.05	2.16	nan	nan	nan	nan	nan
0.95	0.05	2.2	nan	nan	nan	nan	nan
0.95	0.05	2.24	nan	nan	nan	nan	nan
0.95	0.05	2.28	nan	nan	nan	nan	nan
0.95	0.05	2.32	nan	nan	nan	nan	nan
0.95	0.05	2.36	nan	nan	nan	nan	nan
0.95	0.05	2.4	nan	nan	nan	nan	nan
0.95	0.05	2.44	nan	nan	nan	nan	nan
0.95	0.05	2.48	nan	nan	nan	nan	nan
0.95	0.05	2.52	nan	nan	nan	nan	nan
0.95	0.05	2.56	nan	nan	nan	nan	nan
0.95	0.05	2.6	nan	nan	nan	nan	nan
0.95	0.05	2.64	nan	nan	nan	nan	nan
0.95	0.05	2.68	nan	nan	nan	nan	nan
0.95	0.05	2.72	nan	nan	nan	nan	nan
0.95	0.05	2.76	nan	nan	nan	nan	nan
0.95	0.05	2.8	nan	nan	nan	nan	nan
0.95	0.05	2.84	nan	nan	nan	nan	nan
0.95	0.05	2.88	nan	nan	nan	nan	nan
0.95	0.05	2.92	nan	nan	nan	nan	nan
0.95	0.05	2.96	nan	nan	nan	nan	nan
0.95	0.05	3	nan	nan	nan	nan	nan
0.95	0.05	3.04	nan	nan	nan	nan	nan
0.95	0.05	3.08	nan	nan	nan	nan	nan
0.95	0.05	3.12	nan	nan	nan	nan	nan
0.95	0.05	3.16	nan	nan	nan	nan	nan
0.95	0.05	3.2	nan	nan	nan	nan	nan
0.95	0.05	3.24	nan	nan	nan	nan	nan
0.95	0.05	3.28	nan	nan	nan	nan	nan
0.95	0.05	3.32	nan	nan	nan	nan	nan
0.95	0.05	3.36	nan	nan	nan	nan	nan
0.95	0.05	3.4	nan	nan	nan	nan	nan
0.95	0.05	3.44	nan	nan	nan	nan	nan
0.95	0.05	3.48	nan	nan	nan	nan	nan
0.95	0.05	3.52	nan	nan	nan	nan	nan
0.95	0.05	3.56	nan	nan	nan	nan	nan
0.95	0.05	3.6	nan	nan	nan	nan	nan
0.95	0.05	3.64	nan	nan	nan	nan	nan
0.95	0.05	3.68	nan	nan	nan	nan	nan
0.95	0.05	3.72	nan	nan	nan	nan	nan
0.95	0.05	3.76	nan	nan	nan	nan	nan
0.95	0.05	3.8	nan	nan	nan	nan	nan
0.95	0.05	3.84	nan	nan	nan	nan	nan
0.95	0.05	3.88	nan	nan	nan	nan	nan
0.95	0.05	3.92	nan	nan	nan	nan	nan
0.95	0.05	3.96	nan	nan	nan	nan	nan
0.95	0.05	4	nan	nan	nan	nan	nan
0.95	0.05	4.04	nan	nan	nan	nan	nan
0.95	0.05	4.08	nan	nan	nan	nan	nan
0.95	0.05	4.12	nan	nan	nan	nan	nan
0.95	0.05	4.16	nan	nan	nan	nan	nan
0.95	0.05	4.2	nan	nan	nan	nan	nan
0.95	0.05	4.24	nan	nan	nan	nan	nan
0.95	0.05	4.28	nan	nan	nan	nan	nan
0.95	0.05	4.32	nan	nan	nan	nan	nan
0.95	0.05	4.36	nan	nan	nan	nan	nan
0.95	0.05	4.4	nan	nan	nan	nan	nan
0.95	0.05	4.44	nan	nan	nan	nan	nan
0.95	0.05	4.48	nan	nan	nan	nan	nan
0.95	0.05	4.52	nan	nan	nan	nan	nan
0.95	0.05	4.56	nan	nan	nan	nan	nan
0.95	0.05	4.6	nan	nan	nan	nan	nan
0.95	0.05	4.64	nan	nan	nan	nan	nan
0.95	0.05	4.68	nan	nan	nan	nan	nan
0.95	0.05	4.72	nan	nan	nan	nan	nan
0.95	0.05	4.76	nan	nan	nan	nan	nan
0.95	0.05	4.8	nan	nan	nan	nan	nan
0.95	0.05	4.84	nan	nan	nan	nan	nan
0.95	0.05	4.88	nan	nan	nan	nan	nan
0.95	0.05	4.92	nan	nan	nan	nan	nan
0.95	0.05	4.96	nan	nan	nan	nan	nan
0.95	0.05	5	nan	nan	nan	nan	nan
0.95	0.05	5.04	nan	nan	nan	nan	nan
0.95	0.05	5.08	nan	nan	nan	nan	nan
0.95	0.05	5.12	nan	nan	nan	nan	nan
0.95	0.05	5.16	nan	nan	nan	nan	nan
0.95	0.05	5.2	nan	nan	nan	nan	nan
0.95	0.05	5.24	nan	nan	nan	nan	nan
0.95	0.05	5.28	nan	nan	nan	nan	nan
0.95	0.05	5.32	nan	nan	nan	nan	nan
0.95	0.05	5.36	nan	nan	nan	nan	nan
0.95	0.05	5.4	nan	nan	nan	nan	nan
0.95	0.05	5.44	nan	nan	nan	nan	nan
0.95	0.05	5.48	nan	nan	nan	nan	nan
0.95	0.05	5.52	nan	nan	nan	nan	nan
0.95	0.05	5.56	nan	nan	nan	nan	nan
0.95	0.05	5.6	nan	nan	nan	nan	nan
0.95	0.05	5.64	nan	nan	nan	nan	nan
0.95	0.05	5.68	nan	nan	nan	nan	nan
0.95	0.05	5.72	nan	nan	nan	nan	nan
0.95	0.05	5.76	nan	nan	nan	nan	nan
0.95	0.05	5.8	nan	nan	nan	nan	nan
0.95	0.05	5.84	nan	nan	nan	nan	nan
0.95	0.05	5.88	nan	nan	nan	nan	nan
0.95	0.05	5.92	nan	nan	nan	nan	nan
0.95	0.05	5.96	nan	nan	nan	nan	nan
0.95	0.05	6	nan	nan	nan	nan	nan
0.95	0.05	6.04	nan	nan	nan	nan	nan
0.95	0.05	6.08	nan	nan	nan	nan	nan
0.95	0.05	6.12	nan	nan	nan	nan	nan
0.95	0.05	6.16	nan	nan	nan	nan	nan
0.95	0.05	6.2	nan	nan	nan	nan	nan
0.95	0.05	6.24	nan	nan	nan	nan	nan
0.95	0.05	6.28	nan	nan	nan	nan	nan
0.95	0.05	6.32	nan	nan	nan	nan	nan
0.95	0.05	6.36	nan	nan	nan	nan	nan
0.95	0.05	6.4	nan	nan	nan	nan	nan
0.95	0.05	6.44	nan	nan	nan	nan	nan
0.95	0.05	6.48	nan	nan	nan	nan	nan
0.95	0.05	6.52	nan	nan	nan	nan	nan
0.95	0.05	6.56	nan	nan	nan	nan	nan
0.95	0.05	6.6	nan	nan	nan	nan	nan
0.95	0.05	6.64	nan	nan	nan	nan	nan
0.95	0.05	6.68	nan	nan	nan	nan	nan
0.95	0.05	6.72	nan	nan	nan	nan	nan
0.95	0.05	6.76	nan	nan	nan	nan	nan
0.95	0.05	6.8	nan	nan	nan	nan	nan
0.95	0.05	6.84	nan	nan	nan	nan	nan
0.95	0.05	6.88	nan	nan	nan	nan	nan
0.95	0.05	6.92	nan	nan	nan	nan	nan
0.95	0.05	6.96	nan	nan	nan	nan	nan
0.95	0.05	7	nan	nan	nan	nan	nan
0.95	0.05	7.04	nan	nan	nan	nan	nan
0.95	0.05	7.08	nan	nan	nan	nan	nan
0.95	0.05	7.12	nan	nan	nan	nan	nan
0.95	0.05	7.16	nan	nan	nan	nan	nan
0.95	0.05	7.2	nan	nan	nan	nan	nan
0.95	0.05	7.24	nan	nan	nan	nan	nan
0.95	0.05	7.28	nan	nan	nan	nan	nan
0.95	0.05	7.32	nan	nan	nan	nan	nan
0.95	0.05	7.36	nan	nan	nan	nan	nan
0.95	0.05	7.4	nan	nan	nan	nan	nan
0.95	0.05	7.44	nan	nan	nan	nan	nan
0.95	0.05	7.48	nan	nan	nan	nan	nan
0.95	0.05	7.52	nan	nan	nan	nan	nan
0.95	0.05	7.56	nan	nan	nan	nan	nan
0.95	0.05	7.6	nan	nan	nan	nan	nan
0.95	0.05	7.64	nan	nan	nan	nan	nan
0.95	0.05	7.68	nan	nan	nan	nan	nan
0.95	0.05	7.72	nan	nan	nan	nan	nan
0.95	0.05	7.76	nan	nan	nan	nan	nan
0.95	0.05	7.8	nan	nan	nan	nan	nan
0.95	0.05	7.84	nan	nan	nan	nan	nan
0.95	0.05	7.88	nan	nan	nan	nan	nan
0.95	0.05	7.92	nan	nan	nan	nan	nan
0.95	0.05	7.96	nan	nan	nan	nan	nan
0.95	0.05	8	nan	nan	nan	nan	nan
0.95	0.05	8.04	nan	nan	nan	nan	nan
0.95	0.05	8.08	nan	nan	nan	nan	nan
0.95	0.05	8.12	nan	nan	nan	nan	nan
0.95	0.05	8.16	nan	nan	nan	nan	nan
0.95	0.05	8.2	nan	nan	nan	nan	nan
0.95	0.05	8.24	nan	nan	nan	nan	nan
0.95	0.05	8.28	nan	nan	nan	nan	nan
0.95	0.05	8.32	nan	nan	nan	nan	nan
0.95	0.05	8.36	nan	nan	nan	nan	nan
0.95	0.05	8.4	nan	nan	nan	nan	nan
0.95	0.05	8.44	nan	nan	nan	nan	nan
0.95	0.05	8.48	nan	nan	nan	nan	nan
0.95	0.05	8.52	nan	nan	nan	nan	nan
0.95	0.05	8.56	nan	nan	nan	nan	nan
0.95	0.05	8.6	nan	nan	nan	nan	nan
0.95	0.05	8.64	nan	nan	nan	nan	nan
0.95	0.05	8.68	nan	nan	nan	nan	nan
0.95	0.05	8.72	nan	nan	nan	nan	nan
0.95	0.05	8.76	nan	nan	nan	nan	nan
0.95	0.05	8.8	nan	nan	nan	nan	nan
0.95	0.05	8.84	nan	nan	nan	nan	nan
0.95	0.05	8.88	nan	nan	nan	nan	nan
0.95	0.05	8.92	nan	nan	nan	nan	nan
0.95	0.05	8.96	nan	nan	nan	nan	nan
0.95	0.05	9	nan	nan	nan	nan	nan
0.95	0.05	9.04	nan	nan	nan	nan	nan
0.95	0.05	9.08	nan	nan	nan	nan	nan
0.95	0.05	9.12	nan	nan	nan	nan	nan
0.95	0.05	9.16	nan	nan	nan	nan	nan
0.95	0.05	9.2	nan	nan	nan	nan	nan
0.95	0.05	9.24	nan	nan	nan	nan	nan
0.95	0.05	9.28	nan	nan	nan	nan	nan
0.95	0.05	9.32	nan	nan	nan	nan	nan
0.95	0.05	9.36	nan	nan	nan	nan	nan
0.95	0.05	9.4	nan	nan	nan	nan	nan
0.95	0.05	9.44	nan	nan	nan	nan	nan
0.95	0.05	9.48	nan	nan	nan	nan	nan
0.95	0.05	9.52	nan	nan	nan	nan	nan
0.95	0.05	9.56	nan	nan	nan	nan	nan
0.95	0.05	9.6	nan	nan	nan	nan	nan
0.95	0.05	9.64	nan	nan	nan	nan	nan
0.95	0.05	9.68	nan	nan	nan	nan	nan
0.95	0.05	9.72	nan	nan	nan	nan	nan
0.95	0.05	9.76	nan	nan	nan	nan	nan
0.95	0.05	9.8	nan	nan	nan	nan	nan
0.95	0.05	9.84	nan	nan	nan	nan	nan
0.95	0.05	9.88	nan	nan	nan	nan	nan
0.95	0.05	9.92	nan	nan	nan	nan	nan
0.95	0.05	9.96	nan	nan	nan	nan	nan
0.95	0.05	10	nan	nan	nan	nan	nan

# time step n_t = 400	t = 4.000000e-02	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
0.95	0.05	0	1.55586	1	0.950951	0.033586	0
0.95	0.05	0.04	nan	nan	nan	nan	nan
0.95	0.05	0.08	nan	nan	nan	nan	nan
0.95	0.05	0.12	nan	nan	nan	nan	nan
0.95	0.05	0.16	nan	nan	nan	nan	nan
0.95	0.05	0.2	nan	nan	nan	nan	nan
0.95	0.05	0.24	nan	nan	nan	nan	nan
0.95	0.05	0.28	nan	nan	nan	nan	nan
0.95	0.05	0.32	nan	nan	nan	nan	nan
0.95	0.05	0.36	nan	nan	nan	nan	nan
0.95	0.05	0.4	nan	nan	nan	nan	nan
0.95	0.05	0.44	nan	nan	nan	nan	nan
0.95	0.05	0.48	nan	nan	nan	nan	nan
0.95	0.05	0.52	nan	nan	nan	nan	nan
0.95	0.05	0.56	nan	nan	nan	nan	nan
0.95	0.05	0.6	nan	nan	nan	nan	nan
0.95	0.05	0.64	nan	nan	nan	nan	nan
0.95	0.05	0.68	nan	nan	nan	nan	nan
0.95	0.05	0.72	nan	nan	nan	nan	nan
0.95	0.05	0.76	nan	nan	nan	nan	nan
0.95	0.05	0.8	nan	nan	nan	nan	nan
0.95	0.05	0.84	nan	nan	nan	nan	nan
0.95	0.05	0.88	nan	nan	nan	nan	nan
0.95	0.05	0.92	nan	nan	nan	nan	nan
0.95	0.05	0.96	nan	nan	nan	nan	nan
0.95	0.05	1	nan	nan	nan	nan	nan
0.95	0.05	1.04	nan	nan	nan	nan	nan
0.95	0.05	1.08	nan	nan	nan	nan	nan
0.95	0.05	1.12	nan	nan	nan	nan	nan
0.95	0.05	1.16	nan	nan	nan	nan	nan
0.95	0.05	1.2	nan	nan	nan	nan	nan
0.95	0.05	1.24	nan	nan	nan	nan	nan
0.95	0.05	1.28	nan	nan	nan	nan	nan
0.95	0.05	1.32	nan	nan	nan	nan	nan
0.95	0.05	1.36	nan	nan	nan	nan	nan
0.95	0.05	1.4	nan	nan	nan	nan	nan
0.95	0.05	1.44	nan	nan	nan	nan	nan
0.95	0.05	1.48	nan	nan	nan	nan	nan
0.95	0.05	1.52	nan	nan	nan	nan	nan
0.95	0.05	1.56	nan	nan	nan	nan	nan
0.95	0.05	1.6	nan	nan	nan	nan	nan
0.95	0.05	1.64	nan	nan	nan	nan	nan
0.95	0.05	1.68	nan	nan	nan	nan	nan
0.95	0.05	1.72	nan	nan	nan	nan	nan
0.95	0.05	1.76	nan	nan	nan	nan	nan
0.95	0.05	1.8	nan	nan	nan	nan	nan
0.95	0.05	1.84	nan	nan	nan	nan	nan
0.95	0.05	1.88	nan	nan	nan	nan	nan
0.95	0.05	1.92	nan	nan	nan	nan	nan
0.95	0.05	1.96	nan	nan	nan	nan	nan
0.95	0.05	2	nan	nan	nan	nan	nan
0.95	0.05	2.04	nan	nan	nan	nan	nan
0.95	0.05	2.08	nan	nan	nan	nan	nan
0.95	0.05	2.12	nan	nan	nan	nan	nan
0.95	0.05	2.16	nan	nan	nan	nan	nan
0.95	0.05	2.2	nan	nan	nan	nan	nan
0.95	0.05	2.24	nan	nan	nan	nan	nan
0.95	0.05	2.28	nan	nan	nan	nan	nan
0.95	0.05	2.32	nan	nan	nan	nan	nan
0.95	0.05	2.36	nan	nan	nan	nan	nan
0.95	0.05	2.4	nan	nan	nan	nan	nan
0.95	0.05	2.44	nan	nan	nan	nan	nan
0.95	0.05	2.48	nan	nan	nan	nan	nan
0.95	0.05	2.52	nan	nan	nan	nan	nan
0.95	0.05	2.56	nan	nan	nan	nan	nan
0.95	0.05	2.6	nan	nan	nan	nan	nan
0.95	0.05	2.64	nan	nan	nan	nan	nan
0.95	0.05	2.68	nan	nan	nan	nan	nan
0.95	0.05	2.72	nan	nan	nan	nan	nan
0.95	0.05	2.76	nan	nan	nan	nan	nan
0.95	0.05	2.8	nan	nan	nan	nan	nan
0.95	0.05	2.84	nan	nan	nan	nan	nan
0.95	0.05	2.88	nan	nan	nan	nan	nan
0.95	0.05	2.92	nan	nan	nan	nan	nan
0.95	0.05	2.96	nan	nan	nan	nan	nan
0.95	0.05	3	nan	nan	nan	nan	nan
0.95	0.05	3.04	nan	nan	nan	nan	nan
0.95	0.05	3.08	nan	nan	nan	nan	nan
0.95	0.05	3.12	nan	nan	nan	nan	nan
0.95	0.05	3.16	nan	nan	nan	nan	nan
0.95	0.05	3.2	nan	nan	nan	nan	nan
0.95	0.05	3.24	nan	nan	nan	nan	nan
0.95	0.05	3.28	nan	nan	nan	nan	nan
0.95	0.05	3.32	nan	nan	nan	nan	nan
0.95	0.05	3.36	nan	nan	nan	nan	nan
0.95	0.05	3.4	nan	nan	nan	nan	nan
0.95	0.05	3.44	nan	nan	nan	nan	nan
0.95	0.05	3.48	nan	nan	nan	nan	nan
0.95	0.05	3.52	nan	nan	nan	nan	nan
0.95	0.05	3.56	nan	nan	nan	nan	nan
0.95	0.05	3.6	nan	nan	nan	nan	nan
0.95	0.05	3.64	nan	nan	nan	nan	nan
0.95	0.05	3.68	nan	nan	nan	nan	nan
0.95	0.05	3.72	nan	nan	nan	nan	nan
0.95	0.05	3.76	nan	nan	nan	nan	nan
0.95	0.05	3.8	nan	nan	nan	nan	nan
0.95	0.05	3.84	nan	nan	nan	nan	nan
0.95	0.05	3.88	nan	nan	nan	nan	nan
0.95	0.05	3.92	nan	nan	nan	nan	nan
0.95	0.05	3.96	nan	nan	nan	nan	nan
0.95	0.05	4	nan	nan	nan	nan	nan
0.95	0.05	4.04	nan	nan	nan	nan	nan
0.95	0.05	4.08	nan	nan	nan	nan	nan
0.95	0.05	4.12	nan	nan	nan	nan	nan
0.95	0.05	4.16	nan	nan	nan	nan	nan
0.95	0.05	4.2	nan	nan	nan	nan	nan
0.95	0.05	4.24	nan	nan	nan	nan	nan
0.95	0.05	4.28	nan	nan	nan	nan	nan
0.95	0.05	4.32	nan	nan	nan	nan	nan
0.95	0.05	4.36	nan	nan	nan	nan	nan
0.95	0.05	4.4	nan	nan	nan	nan	nan
0.95	0.05	4.44	nan	nan	nan	nan	nan
0.95	0.05	4.48	nan	nan	nan	nan	nan
0.95	0.05	4.52	nan	nan	nan	nan	nan
0.95	0.05	4.56	nan	nan	nan	nan	nan
0.95	0.05	4.6	nan	nan	nan	nan	nan
0.95	0.05	4.64	nan	nan	nan	nan	nan
0.95	0.05	4.68	nan	nan	nan	nan	nan
0.95	0.05	4.72	nan	nan	nan	nan	nan
0.95	0.05	4.76	nan	nan	nan	nan	nan
0.95	0.05	4.8	nan	nan	nan	nan	nan
0.95	0.05	4.84	nan	nan	nan	nan	nan
0.95	0.05	4.88	nan	nan	nan	nan	nan
0.95	0.05	4.92	nan	nan	nan	nan	nan
0.95	0.05	4.96	nan	nan	nan	nan	nan
0.95	0.05	5	nan	nan	nan	nan	nan
0.95	0.05	5.04	nan	nan	nan	nan	nan
0.95	0.05	5.08	nan	nan	nan	nan	nan
0.95	0.05	5.12	nan	nan	nan	nan	nan
0.95	0.05	5.16	nan	nan	nan	nan	nan
0.95	0.05	5.2	nan	nan	nan	nan	nan
0.95	0.05	5.24	nan	nan	nan	nan	nan
0.95	0.05	5.28	nan	nan	nan	nan	nan
0.95	0.05	5.32	nan	nan	nan	nan	nan
0.95	0.05	5.36	nan	nan	nan	nan	nan
0.95	0.05	5.4	nan	nan	nan	nan	nan
0.95	0.05	5.44	nan	nan	nan	nan	nan
0.95	0.05	5.48	nan	nan	nan	nan	nan
0.95	0.05	5.52	nan	nan	nan	nan	nan
0.95	0.05	5.56	nan	nan	nan	nan	nan
0.95	0.05	5.6	nan	nan	nan	nan	nan
0.95	0.05	5.64	nan	nan	nan	nan	nan
0.95	0.05	5.68	nan	nan	nan	nan	nan
0.95	0.05	5.72	nan	nan	nan	nan	nan
0.95	0.05	5.76	nan	nan	nan	nan	nan
0.95	0.05	5.8	nan	nan	nan	nan	nan
0.95	0.05	5.84	nan	nan	nan	nan	nan
0.95	0.05	5.88	nan	nan	nan	nan	nan
0.95	0.05	5.92	nan	nan	nan	nan	nan
0.95	0.05	5.96	nan	nan	nan	nan	nan
0.95	0.05	6	nan	nan	nan	nan	nan
0.95	0.05	6.04	nan	nan	nan	nan	nan
0.95	0.05	6.08	nan	nan	nan	nan	nan
0.95	0.05	6.12	nan	nan	nan	nan	nan
0.95	0.05	6.16	nan	nan	nan	nan	nan
0.95	0.05	6.2	nan	nan	nan	nan	nan
0.95	0.05	6.24	nan	nan	nan	nan	nan
0.95	0.05	6.28	nan	nan	nan	nan	nan
0.95	0.05	6.32	nan	nan	nan	nan	nan
0.95	0.05	6.36	nan	nan	nan	nan	nan
0.95	0.05	6.4	nan	nan	nan	nan	nan
0.95	0.05	6.44	nan	nan	nan	nan	nan
0.95	0.05	6.48	nan	nan	nan	nan	nan
0.95	0.05	6.52	nan	nan	nan	nan	nan
0.95	0.05	6.56	nan	nan	nan	nan	nan
0.95	0.05	6.6	nan	nan	nan	nan	nan
0.95	0.05	6.64	nan	nan	nan	nan	nan
0.95	0.05	6.68	nan	nan	nan	nan	nan
0.95	0.05	6.72	nan	nan	nan	nan	nan
0.95	0.05	6.76	nan	nan	nan	nan	nan
0.95	0.05	6.8	nan	nan	nan	nan	nan
0.95	0.05	6.84	nan	nan	nan	nan	nan
0.95	0.05	6.88	nan	nan	nan	nan	nan
0.95	0.05	6.92	nan	nan	nan	nan	nan
0.95	0.05	6.96	nan	nan	nan	nan	nan
0.95	0.05	7	nan	nan	nan	nan	nan
0.95	0.05	7.04	nan	nan	nan	nan	nan
0.95	0.05	7.08	nan	nan	nan	nan	nan
0.95	0.05	7.12	nan	nan	nan	nan	nan
0.95	0.05	7.16	nan	nan	nan	nan	nan
0.95	0.05	7.2	nan	nan	nan	nan	nan
0.95	0.05	7.24	nan	nan	nan	nan	nan
0.95	0.05	7.28	nan	nan	nan	nan	nan
0.95	0.05	7.32	nan	nan	nan	nan	nan
0.95	0.05	7.36	nan	nan	nan	nan	nan
0.95	0.05	7.4	nan	nan	nan	nan	nan
0.95	0.05	7.44	nan	nan	nan	nan	nan
0.95	0.05	7.48	nan	nan	nan	nan	nan
0.95	0.05	7.52	nan	nan	nan	nan	nan
0.95	0.05	7.56	nan	nan	nan	nan	nan
0.95	0.05	7.6	nan	nan	nan	nan	nan
0.95	0.05	7.64	nan	nan	nan	nan	nan
0.95	0.05	7.68	nan	nan	nan	nan	nan
0.95	0.05	7.72	nan	nan	nan	nan	nan
0.95	0.05	7.76	nan	nan	nan	nan	nan
0.95	0.05	7.8	nan	nan	nan	nan	nan
0.95	0.05	7.84	nan	nan	nan	nan	nan
0.95	0.05	7.88	nan	nan	nan	nan	nan
0.95	0.05	7.92	nan	nan	nan	nan	nan
0.95	0.05	7.96	nan	nan	nan	nan	nan
0.95	0.05	8	nan	nan	nan	nan	nan
0.95	0.05	8.04	nan	nan	nan	nan	nan
0.95	0.05	8.08	nan	nan	nan	nan	nan
0.95	0.05	8.12	nan	nan	nan	nan	nan
0.95	0.05	8.16	nan	nan	nan	nan	nan
0.95	0.05	8.2	nan	nan	nan	nan	nan
0.95	0.05	8.24	nan	nan	nan	nan	nan
0.95	0.05	8.28	nan	nan	nan	nan	nan
0.95	0.05	8.32	nan	nan	nan	nan	nan
0.95	0.05	8.36	nan	nan	nan	nan	nan
0.95	0.05	8.4	nan	nan	nan	nan	nan
0.95	0.05	8.44	nan	nan	nan	nan	nan
0.95	0.05	8.48	nan	nan	nan	nan	nan
0.95	0.05	8.52	nan	nan	nan	nan	nan
0.95	0.05	8.56	nan	nan	nan	nan	nan
0.95	0.05	8.6	nan	nan	nan	nan	nan
0.95	0.05	8.64	nan	nan	nan	nan	nan
0.95	0.05	8.68	nan	nan	nan	nan	nan
0.95	0.05	8.72	nan	nan	nan	nan	nan
0.95	0.05	8.76	nan	nan	nan	nan	nan
0.95	0.05	8.8	nan	nan	nan	nan	nan
0.95	0.05	8.84	nan	nan	nan	nan	nan
0.95	0.05	8.88	nan	nan	nan	nan	nan
0.95	0.05	8.92	nan	nan	nan	nan	nan
0.95	0.05	8.96	nan	nan	nan	nan	nan
0.95	0.05	9	nan	nan	nan	nan	nan
0.95	0.05	9.04	nan	nan	nan	nan	nan
0.95	0.05	9.08	nan	nan	nan	nan	nan
0.95	0.05	9.12	nan	nan	nan	nan	nan
0.95	0.05	9.16	nan	nan	nan	nan	nan
0.95	0.05	9.2	nan	nan	nan	nan	nan
0.95	0.05	9.24	nan	nan	nan	nan	nan
0.95	0.05	9.28	nan	nan	nan	nan	nan
0.95	0.05	9.32	nan	nan	nan	nan	nan
0.95	0.05	9.36	nan	nan	nan	nan	nan
0.95	0.05	9.4	nan	nan	nan	nan	nan
0.95	0.05	9.44	nan	nan	nan	nan	nan
0.95	0.05	9.48	nan	nan	nan	nan	nan
0.95	0.05	9.52	nan	nan	nan	nan	nan
0.95	0.05	9.56	nan	nan	nan	nan	nan
0.95	0.05	9.6	nan	nan	nan	nan	nan
0.95	0.05	9.64	nan	nan	nan	nan	nan
